,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating,,Churn
17167,10/1/2020,2532,38,0,C20,2,90090,28/06/20,,2,2,1002460,2,,0
17168,11/1/2020,2532,39,0,C20,2,90090,28/06/20,,2,2,0,2,,0
17169,12/1/2020,2532,39,0,C20,2,90090,28/06/20,30/11/20,2,2,0,2,,1
17170,9/1/2019,2533,31,0,C5,0,45993,9/6/2019,,1,1,0,1,,0
17171,10/1/2019,2533,31,0,C5,0,45993,9/6/2019,,1,1,0,1,,0
17172,11/1/2019,2533,31,0,C5,0,45993,9/6/2019,,1,1,0,1,,0
17173,12/1/2019,2533,32,0,C5,0,45993,9/6/2019,,1,1,200000,1,,0
17174,1/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,400530,3,,0
17175,2/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,460000,3,,0
17176,3/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,1450820,3,,0
17177,4/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,250000,3,,0
17178,5/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,241800,3,,0
17179,6/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,1586320,3,,0
17180,7/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,150350,2,,0
17181,8/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,0,2,,0
17182,9/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,950940,2,,0
17183,10/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,367410,3,,0
17184,11/1/2020,2533,32,0,C5,0,45993,9/6/2019,,1,1,403310,3,,0
17185,12/1/2020,2533,33,0,C5,0,45993,9/6/2019,,1,1,981120,3,,0
17186,11/1/2019,2535,32,0,C23,1,47678,11/9/2019,,1,1,0,1,,0
17187,12/1/2019,2535,32,0,C23,1,47678,11/9/2019,,1,1,0,1,,0
17188,1/1/2020,2535,32,0,C23,1,47678,11/9/2019,,1,1,393770,1,,0
17189,2/1/2020,2535,32,0,C23,1,47678,11/9/2019,,1,1,0,1,,0
17190,3/1/2020,2535,32,0,C23,1,47678,11/9/2019,3/4/2020,1,1,0,1,,1
17191,1/1/2019,2536,39,1,C13,2,38706,14/10/18,,2,2,101840,1,,0
17192,2/1/2019,2536,39,1,C13,2,38706,14/10/18,,2,2,0,1,,0
17193,3/1/2019,2536,39,1,C13,2,38706,14/10/18,17/03/19,2,2,0,1,,1
17194,9/1/2020,2537,36,1,C20,0,75344,9/1/2020,,2,2,0,1,,0
17195,10/1/2020,2537,36,1,C20,0,75344,9/1/2020,,2,2,208780,1,,0
17196,11/1/2020,2537,36,1,C20,0,75344,9/1/2020,,2,2,0,1,,0
17197,12/1/2020,2537,36,1,C20,0,75344,9/1/2020,,2,2,203530,1,,0
17198,11/1/2020,2538,37,0,C27,0,96562,30/10/20,,3,3,0,1,,0
17199,12/1/2020,2538,37,0,C27,0,96562,30/10/20,,3,3,0,1,,0
17200,1/1/2019,2539,29,1,C15,0,37039,16/01/19,,2,2,0,1,,0
17201,2/1/2019,2539,29,1,C15,0,37039,16/01/19,,2,2,0,1,,0
17202,3/1/2019,2539,29,1,C15,0,37039,16/01/19,,2,2,290980,1,,0
17203,4/1/2019,2539,29,1,C15,0,37039,16/01/19,,2,2,0,3,,0
17204,5/1/2019,2539,29,1,C15,0,37039,16/01/19,,2,2,575690,3,,0
17205,6/1/2019,2539,29,1,C15,0,37039,16/01/19,,2,2,388760,3,,0
17206,7/1/2019,2539,29,1,C15,0,37039,16/01/19,,2,2,189160,1,,0
17207,8/1/2019,2539,30,1,C15,0,37039,16/01/19,16/08/19,2,2,0,1,,1
17208,12/1/2019,2540,34,0,C19,0,14776,23/12/19,,1,1,0,1,,0
17209,1/1/2020,2540,34,0,C19,0,14776,23/12/19,,1,1,0,1,,0
17210,2/1/2020,2540,34,0,C19,0,14776,23/12/19,,1,1,155280,1,,0
17211,3/1/2020,2540,34,0,C19,0,14776,23/12/19,28/03/20,1,1,302920,1,,1
17212,1/1/2019,2541,30,1,C27,0,68356,27/04/16,,1,4,3471280,3,,0
17213,2/1/2019,2541,30,1,C27,0,68356,27/04/16,,1,4,2855280,3,,0
17214,3/1/2019,2541,30,1,C27,0,68356,27/04/16,,1,4,8253490,3,,0
17215,4/1/2019,2541,30,1,C27,0,68356,27/04/16,,1,4,952840,4,,0
17216,5/1/2019,2541,30,1,C27,0,68356,27/04/16,,1,4,1044280,4,,0
17217,6/1/2019,2541,30,1,C27,0,68356,27/04/16,,1,4,1042070,4,,0
17218,7/1/2019,2541,30,1,C27,0,68356,27/04/16,,1,4,111030,1,,0
17219,8/1/2019,2541,31,1,C27,0,68356,27/04/16,,1,4,0,1,,0
17220,9/1/2019,2541,31,1,C27,0,68356,27/04/16,,1,4,716080,1,,0
17221,10/1/2019,2541,31,1,C27,0,68356,27/04/16,,1,4,991960,2,,0
17222,11/1/2019,2541,31,1,C27,0,68356,27/04/16,,1,4,537540,2,,0
17223,12/1/2019,2541,31,1,C27,0,68356,27/04/16,,1,4,889070,2,,0
17224,1/1/2020,2541,31,1,C27,0,68356,27/04/16,,1,4,1530950,2,,0
17225,2/1/2020,2541,31,1,C27,0,68356,27/04/16,,1,4,1894090,2,,0
17226,3/1/2020,2541,31,1,C27,0,68356,27/04/16,,1,4,3059560,2,,0
17227,4/1/2020,2541,31,1,C27,0,68356,27/04/16,,1,4,0,2,,0
17228,5/1/2020,2541,31,1,C27,0,68356,27/04/16,,1,4,1142810,2,,0
17229,6/1/2020,2541,31,1,C27,0,68356,27/04/16,,1,4,951150,2,,0
17230,7/1/2020,2541,31,1,C27,0,68356,27/04/16,,1,4,1156770,2,,0
17231,8/1/2020,2541,32,1,C27,0,68356,27/04/16,,1,4,868470,2,,0
17232,9/1/2020,2541,32,1,C27,0,68356,27/04/16,,1,4,800300,2,,0
17233,10/1/2020,2541,32,1,C27,0,68356,27/04/16,,1,4,806870,2,,0
17234,11/1/2020,2541,32,1,C27,0,68356,27/04/16,,1,4,710260,2,,0
17235,12/1/2020,2541,32,1,C27,0,68356,27/04/16,,1,4,917730,2,,0
17236,1/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,0,3,,0
17237,2/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,638010,3,,0
17238,3/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,3785570,3,,0
17239,4/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,248850,4,,0
17240,5/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,2621260,4,,0
17241,6/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,825630,4,,0
17242,7/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,2085570,4,,0
17243,8/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,1940050,4,,0
17244,9/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,3940050,4,,0
17245,10/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,582020,3,,0
17246,11/1/2019,2543,27,0,C20,0,54239,6/10/2018,,1,2,1350030,3,,0
17247,12/1/2019,2543,28,0,C20,0,54239,6/10/2018,,1,2,0,3,,0
17248,1/1/2020,2543,28,0,C20,0,54239,6/10/2018,,1,2,3060430,4,,0
17249,2/1/2020,2543,28,0,C20,0,54239,6/10/2018,,1,2,3051890,4,,0
17250,3/1/2020,2543,28,0,C20,0,54239,6/10/2018,,1,2,2847920,4,,0
17251,4/1/2020,2543,28,0,C20,0,54239,6/10/2018,,1,2,0,2,,0
17252,5/1/2020,2543,28,0,C20,0,54239,6/10/2018,,1,2,291010,2,,0
17253,6/1/2020,2543,28,0,C20,0,54239,6/10/2018,,1,2,724630,2,,0
17254,7/1/2020,2543,28,0,C20,0,59662,6/10/2018,,1,3,241550,3,,0
17255,8/1/2020,2543,28,0,C20,0,59662,6/10/2018,,1,3,966170,3,,0
17256,9/1/2020,2543,28,0,C20,0,59662,6/10/2018,,1,3,1447090,3,,0
17257,10/1/2020,2543,28,0,C20,0,59662,6/10/2018,,1,3,473390,4,,0
17258,11/1/2020,2543,28,0,C20,0,59662,6/10/2018,,1,3,1312660,4,,0
17259,12/1/2020,2543,29,0,C20,0,59662,6/10/2018,,1,3,1448300,4,,0
17260,7/1/2019,2544,31,0,C22,0,67667,28/07/19,,2,2,0,1,,0
17261,8/1/2019,2544,31,0,C22,0,67667,28/07/19,,2,2,0,1,,0
17262,9/1/2019,2544,31,0,C22,0,67667,28/07/19,,2,2,0,1,,0
17263,10/1/2019,2544,32,0,C22,0,67667,28/07/19,22/10/19,2,2,0,1,,1
17264,1/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,1134930,2,,0
17265,2/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,139460,2,,0
17266,3/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,424040,2,,0
17267,4/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,0,1,,0
17268,5/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,0,1,,0
17269,6/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,291030,1,,0
17270,7/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,291010,2,,0
17271,8/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,658480,2,,0
17272,9/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,459090,2,,0
17273,10/1/2019,2545,43,0,C22,0,44884,13/05/18,,1,2,245490,3,,0
17274,11/1/2019,2545,44,0,C22,0,44884,13/05/18,,1,2,1464600,3,,0
17275,12/1/2019,2545,44,0,C22,0,44884,13/05/18,,1,2,366420,3,,0
17276,1/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,0,3,,0
17277,2/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,609700,3,,0
17278,3/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,2802430,3,,0
17279,4/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,450000,2,,0
17280,5/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,176570,2,,0
17281,6/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,0,2,,0
17282,7/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,241630,2,,0
17283,8/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,194120,2,,0
17284,9/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,439810,2,,0
17285,10/1/2020,2545,44,0,C22,0,44884,13/05/18,,1,2,290010,1,,0
17286,11/1/2020,2545,45,0,C22,0,44884,13/05/18,,1,2,0,1,,0
17287,12/1/2020,2545,45,0,C22,0,44884,13/05/18,21/12/20,1,2,200000,1,,1
17288,1/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,2019610,3,,0
17289,2/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,572100,3,,0
17290,3/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,500000,3,,0
17291,4/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,450000,3,,0
17292,5/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,490000,3,,0
17293,6/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,258500,3,,0
17294,7/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,120450,4,,0
17295,8/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,1500000,4,,0
17296,9/1/2019,2546,34,0,C10,2,70774,8/6/2018,,2,2,2651620,4,,0
17297,10/1/2019,2546,35,0,C10,2,70774,8/6/2018,,2,2,300000,1,,0
17298,11/1/2019,2546,35,0,C10,2,70774,8/6/2018,,2,2,250000,1,,0
17299,12/1/2019,2546,35,0,C10,2,70774,8/6/2018,,2,2,0,1,,0
17300,1/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,250000,3,,0
17301,2/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,450000,3,,0
17302,3/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,3350800,3,,0
17303,4/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,900860,4,,0
17304,5/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,200000,4,,0
17305,6/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,3568340,4,,0
17306,7/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,450000,2,,0
17307,8/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,305130,2,,0
17308,9/1/2020,2546,35,0,C10,2,70774,8/6/2018,,2,2,0,2,,0
17309,10/1/2020,2546,36,0,C10,2,70774,8/6/2018,,2,2,1110380,4,,0
17310,11/1/2020,2546,36,0,C10,2,70774,8/6/2018,,2,2,957120,4,,0
17311,12/1/2020,2546,36,0,C10,2,70774,8/6/2018,,2,2,1500690,4,,0
17312,1/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,1678190,2,,0
17313,2/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,0,2,,0
17314,3/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,120450,2,,0
17315,4/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,455480,4,,0
17316,5/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,1385310,4,,0
17317,6/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,0,4,,0
17318,7/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,150160,4,,0
17319,8/1/2019,2547,37,0,C19,0,77399,29/06/18,,1,2,2000000,4,,0
17320,9/1/2019,2547,38,0,C19,0,77399,29/06/18,,1,2,661240,4,,0
17321,10/1/2019,2547,38,0,C19,0,77399,29/06/18,,1,2,440490,2,,0
17322,11/1/2019,2547,38,0,C19,0,77399,29/06/18,,1,2,185200,2,,0
17323,12/1/2019,2547,38,0,C19,0,77399,29/06/18,,1,2,150070,2,,0
17324,1/1/2020,2547,38,0,C19,0,77399,29/06/18,,1,2,0,2,,0
17325,2/1/2020,2547,38,0,C19,0,77399,29/06/18,,1,2,400000,2,,0
17326,3/1/2020,2547,38,0,C19,0,77399,29/06/18,,1,2,1155340,2,,0
17327,4/1/2020,2547,38,0,C19,0,77399,29/06/18,,1,2,0,1,,0
17328,5/1/2020,2547,38,0,C19,0,77399,29/06/18,,1,2,0,1,,0
17329,6/1/2020,2547,38,0,C19,0,77399,29/06/18,,1,2,200000,1,,0
17330,12/1/2019,2549,31,1,C17,0,34569,12/5/2019,,2,2,0,1,,0
17331,1/1/2020,2549,31,1,C17,0,34569,12/5/2019,,2,2,0,1,,0
17332,2/1/2020,2549,31,1,C17,0,34569,12/5/2019,,2,2,0,1,,0
17333,3/1/2020,2549,31,1,C17,0,34569,12/5/2019,,2,2,0,1,,0
17334,4/1/2020,2549,31,1,C17,0,34569,12/5/2019,,2,2,0,1,,0
17335,5/1/2020,2549,31,1,C17,0,34569,12/5/2019,27/05/20,2,2,0,1,,1
17336,12/1/2020,2550,35,0,C14,1,78009,28/11/20,,3,3,0,1,,0
17337,1/1/2019,2551,39,0,C23,1,58799,5/12/2018,,1,1,203610,3,,0
17338,2/1/2019,2551,39,0,C23,1,58799,5/12/2018,,1,1,403200,3,,0
17339,3/1/2019,2551,39,0,C23,1,58799,5/12/2018,,1,1,1615160,3,,0
17340,4/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,336010,3,,0
17341,5/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,101880,3,,0
17342,6/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,434560,3,,0
17343,7/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,601860,4,,0
17344,8/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,101840,4,,0
17345,9/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,1241830,4,,0
17346,10/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,150330,3,,0
17347,11/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,850960,3,,0
17348,12/1/2019,2551,40,0,C23,1,58799,5/12/2018,,1,1,242770,3,,0
17349,1/1/2020,2551,40,0,C23,1,58799,5/12/2018,,1,1,688820,3,,0
17350,2/1/2020,2551,40,0,C23,1,58799,5/12/2018,,1,1,301200,3,,0
17351,3/1/2020,2551,40,0,C23,1,58799,5/12/2018,,1,1,1606090,3,,0
17352,4/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,0,2,,0
17353,5/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,397330,2,,0
17354,6/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,193240,2,,0
17355,7/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,451420,2,,0
17356,8/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,343450,2,,0
17357,9/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,150370,2,,0
17358,10/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,400410,2,,0
17359,11/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,301040,2,,0
17360,12/1/2020,2551,41,0,C23,1,58799,5/12/2018,,1,1,392000,2,,0
17361,1/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,308940,2,,0
17362,2/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,242890,2,,0
17363,3/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,1218110,2,,0
17364,4/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,100200,2,,0
17365,5/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,484700,2,,0
17366,6/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,0,2,,0
17367,7/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,150020,2,,0
17368,8/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,303300,2,,0
17369,9/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,150660,2,,0
17370,10/1/2019,2552,33,1,C24,1,45414,12/4/2018,,1,1,145960,3,,0
17371,11/1/2019,2552,34,1,C24,1,45414,12/4/2018,,1,1,844040,3,,0
17372,12/1/2019,2552,34,1,C24,1,45414,12/4/2018,,1,1,150100,3,,0
17373,1/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,150030,2,,0
17374,2/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,0,2,,0
17375,3/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,1941510,2,,0
17376,4/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,300400,2,,0
17377,5/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,450240,2,,0
17378,6/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,150250,2,,0
17379,7/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,735670,3,,0
17380,8/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,533100,3,,0
17381,9/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,155040,3,,0
17382,10/1/2020,2552,34,1,C24,1,45414,12/4/2018,,1,1,541030,4,,0
17383,11/1/2020,2552,35,1,C24,1,45414,12/4/2018,,1,1,801700,4,,0
17384,12/1/2020,2552,35,1,C24,1,45414,12/4/2018,,1,1,1298050,4,,0
17385,8/1/2020,2553,33,1,C26,1,54019,8/10/2020,,3,3,0,1,,0
17386,9/1/2020,2553,33,1,C26,1,54019,8/10/2020,,3,3,0,1,,0
17387,10/1/2020,2553,33,1,C26,1,54019,8/10/2020,,3,3,0,1,,0
17388,11/1/2020,2553,33,1,C26,1,54019,8/10/2020,,3,3,231840,1,,0
17389,12/1/2020,2553,33,1,C26,1,54019,8/10/2020,14/12/20,3,3,0,1,,1
17390,1/1/2019,2554,38,0,C14,0,23166,7/8/2017,,1,1,1371720,3,,0
17391,2/1/2019,2554,38,0,C14,0,23166,7/8/2017,2/10/2019,1,1,0,3,,1
17392,1/1/2019,2555,37,1,C13,0,116077,29/12/14,,2,4,1289590,1,,0
17393,2/1/2019,2555,37,1,C13,0,116077,29/12/14,,2,4,209050,1,,0
17394,3/1/2019,2555,37,1,C13,0,116077,29/12/14,,2,4,1348180,1,,0
17395,4/1/2019,2555,37,1,C13,0,116077,29/12/14,,2,4,204520,4,,0
17396,5/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,3000000,4,,0
17397,6/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,1405360,4,,0
17398,7/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,2023030,3,,0
17399,8/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,814290,3,,0
17400,9/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,1345220,3,,0
17401,10/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,872240,2,,0
17402,11/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,650000,2,,0
17403,12/1/2019,2555,38,1,C13,0,116077,29/12/14,,2,4,156790,2,,0
17404,1/1/2020,2555,38,1,C13,0,116077,29/12/14,,2,4,1174550,3,,0
17405,2/1/2020,2555,38,1,C13,0,116077,29/12/14,,2,4,1450000,3,,0
17406,3/1/2020,2555,38,1,C13,0,116077,29/12/14,,2,4,10812140,3,,0
17407,4/1/2020,2555,38,1,C13,0,116077,29/12/14,,2,4,976320,2,,0
17408,5/1/2020,2555,39,1,C13,0,116077,29/12/14,,2,4,1400000,2,,0
17409,6/1/2020,2555,39,1,C13,0,116077,29/12/14,,2,4,750780,2,,0
17410,7/1/2020,2555,39,1,C13,0,116077,29/12/14,,2,4,1023550,3,,0
17411,8/1/2020,2555,39,1,C13,0,116077,29/12/14,29/07/20,2,4,2148800,3,,1
17412,6/1/2019,2556,25,0,C7,2,64168,13/06/19,,2,2,0,1,,0
17413,7/1/2019,2556,25,0,C7,2,64168,13/06/19,,2,2,0,2,,0
17414,8/1/2019,2556,25,0,C7,2,64168,13/06/19,,2,2,500000,2,,0
17415,9/1/2019,2556,25,0,C7,2,64168,13/06/19,,2,2,200000,2,,0
17416,10/1/2019,2556,25,0,C7,2,64168,13/06/19,,2,2,200000,1,,0
17417,11/1/2019,2556,25,0,C7,2,64168,13/06/19,31/10/19,2,2,0,1,,1
17418,1/1/2019,2558,36,0,C19,1,29962,5/4/2018,,1,1,713100,3,,0
17419,2/1/2019,2558,36,0,C19,1,29962,5/4/2018,,1,1,573680,3,,0
17420,3/1/2019,2558,36,0,C19,1,29962,5/4/2018,,1,1,1017240,3,,0
17421,4/1/2019,2558,36,0,C19,1,29962,5/4/2018,,1,1,143200,3,,0
17422,5/1/2019,2558,36,0,C19,1,29962,5/4/2018,,1,1,587880,3,,0
17423,6/1/2019,2558,36,0,C19,1,29962,5/4/2018,,1,1,221450,3,,0
17424,7/1/2019,2558,36,0,C19,1,29962,5/4/2018,,1,1,301640,2,,0
17425,8/1/2019,2558,37,0,C19,1,29962,5/4/2018,,1,1,152630,2,,0
17426,9/1/2019,2558,37,0,C19,1,29962,5/4/2018,,1,1,661240,2,,0
17427,10/1/2019,2558,37,0,C19,1,29962,5/4/2018,,1,1,304430,3,,0
17428,11/1/2019,2558,37,0,C19,1,29962,5/4/2018,,1,1,409910,3,,0
17429,12/1/2019,2558,37,0,C19,1,29962,5/4/2018,,1,1,232780,3,,0
17430,1/1/2020,2558,37,0,C19,1,29962,5/4/2018,,1,1,499300,1,,0
17431,2/1/2020,2558,37,0,C19,1,29962,5/4/2018,2/2/2020,1,1,0,1,,1
17432,1/1/2019,2559,46,0,C25,2,96053,16/09/18,26/01/19,3,3,0,1,,1
17433,1/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,263360,2,,0
17434,2/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,541740,2,,0
17435,3/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,907820,2,,0
17436,4/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,0,1,,0
17437,5/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,247560,1,,0
17438,6/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,101180,1,,0
17439,7/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,301580,2,,0
17440,8/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,621810,2,,0
17441,9/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,257430,2,,0
17442,10/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,462730,1,,0
17443,11/1/2019,2560,30,0,C22,2,47301,29/11/17,,1,2,100130,1,,0
17444,12/1/2019,2560,30,0,C22,2,47301,29/11/17,29/11/19,1,2,0,1,,1
17445,1/1/2019,2561,41,1,C24,2,81854,24/05/15,,1,3,1518700,2,,0
17446,2/1/2019,2561,41,1,C24,2,81854,24/05/15,,1,3,795730,2,,0
17447,3/1/2019,2561,41,1,C24,2,81854,24/05/15,,1,3,2419740,2,,0
17448,4/1/2019,2561,41,1,C24,2,81854,24/05/15,,1,3,273920,3,,0
17449,5/1/2019,2561,41,1,C24,2,81854,24/05/15,,1,3,375220,3,,0
17450,6/1/2019,2561,41,1,C24,2,81854,24/05/15,,1,3,735890,3,,0
17451,7/1/2019,2561,41,1,C24,2,81854,24/05/15,,1,3,500000,3,,0
17452,8/1/2019,2561,42,1,C24,2,81854,24/05/15,,1,3,500000,3,,0
17453,9/1/2019,2561,42,1,C24,2,81854,24/05/15,,1,3,815240,3,,0
17454,10/1/2019,2561,42,1,C24,2,81854,24/05/15,,1,3,744970,3,,0
17455,11/1/2019,2561,42,1,C24,2,81854,24/05/15,,1,3,807050,3,,0
17456,12/1/2019,2561,42,1,C24,2,81854,24/05/15,,1,3,194110,3,,0
17457,1/1/2020,2561,42,1,C24,2,81854,24/05/15,,1,3,1252170,4,,0
17458,2/1/2020,2561,42,1,C24,2,81854,24/05/15,,1,3,1433450,4,,0
17459,3/1/2020,2561,42,1,C24,2,81854,24/05/15,,1,3,4958200,4,,0
17460,4/1/2020,2561,42,1,C24,2,81854,24/05/15,,1,3,970000,3,,0
17461,5/1/2020,2561,42,1,C24,2,81854,24/05/15,,1,3,665810,3,,0
17462,6/1/2020,2561,42,1,C24,2,81854,24/05/15,,1,3,0,3,,0
17463,7/1/2020,2561,42,1,C24,2,81854,24/05/15,,1,3,1749880,4,,0
17464,8/1/2020,2561,43,1,C24,2,81854,24/05/15,,1,3,2116740,4,,0
17465,9/1/2020,2561,43,1,C24,2,81854,24/05/15,,1,3,251510,4,,0
17466,10/1/2020,2561,43,1,C24,2,81854,24/05/15,,1,3,966180,4,,0
17467,11/1/2020,2561,43,1,C24,2,81854,24/05/15,,1,3,1384750,4,,0
17468,12/1/2020,2561,43,1,C24,2,81854,24/05/15,,1,3,2045670,4,,0
17469,9/1/2019,2562,31,0,C22,0,128520,17/09/19,,3,3,0,1,,0
17470,10/1/2019,2562,31,0,C22,0,128520,17/09/19,,3,3,0,1,,0
17471,11/1/2019,2562,31,0,C22,0,128520,17/09/19,,3,3,0,1,,0
17472,12/1/2019,2562,31,0,C22,0,128520,17/09/19,,3,3,200000,1,,0
17473,1/1/2020,2562,31,0,C22,0,128520,17/09/19,,3,3,399260,1,,0
17474,2/1/2020,2562,31,0,C22,0,128520,17/09/19,,3,3,0,1,,0
17475,3/1/2020,2562,32,0,C22,0,128520,17/09/19,,3,3,491000,1,,0
17476,4/1/2020,2562,32,0,C22,0,128520,17/09/19,4/4/2020,3,3,0,1,,1
17477,1/1/2019,2563,38,0,C20,0,53880,27/08/15,,1,1,484820,3,,0
